name,wins,losses,draws,total_fights,win_rate,height_cm,reach_in_cm,ape_index,stance,sig_striking_accuracy,takedown_accuracy
Billy Ray Goff,9,4,0,13.0,0.6923076923076923,177.8,182.88,1.0285714285714285,Switch,46.0,16.0
Danielle Taylor,9,4,0,13.0,0.6923076923076923,152.4,152.4,1.0,Orthodox,29.0,20.0
Erik Silva,9,4,0,13.0,0.6923076923076923,175.26,180.34,1.028985507246377,Orthodox,67.0,80.0
Carlos Eduardo Rocha,9,4,0,13.0,0.6923076923076923,177.8,185.42000000000002,1.042857142857143,Orthodox,34.0,0.0
Jonathan Piersma,9,3,0,13.0,0.6923076923076923,180.34,185.42000000000002,1.028169014084507,Orthodox,42.0,0.0
Alexander Gustafsson,18,8,0,26.0,0.6923076923076923,195.58,200.66,1.025974025974026,Orthodox,40.0,39.0
Travis Browne,18,7,1,26.0,0.6923076923076923,198.12,200.66,1.0128205128205128,Orthodox,41.0,68.0
Stephen Regman,9,4,0,13.0,0.6923076923076923,180.34,193.04,1.0704225352112675,Orthodox,60.0,100.0
Henry Martinez,9,4,0,13.0,0.6923076923076923,170.18,175.26,1.0298507462686566,Southpaw,25.0,0.0
Danny Roberts,18,8,0,26.0,0.6923076923076923,185.42,187.96,1.0136986301369864,Southpaw,39.0,9.0
Matt Dwyer,9,4,0,13.0,0.6923076923076923,193.04,193.04,1.0,Orthodox,34.0,10.0
Don Madge,9,3,1,13.0,0.6923076923076923,182.88,182.88,1.0,Southpaw,52.0,25.0
Kolton Englund,9,4,0,13.0,0.6923076923076923,177.8,175.26,0.9857142857142857,Orthodox,25.0,0.0
Norifumi Yamamoto,18,6,0,26.0,0.6923076923076923,162.56,167.64000000000001,1.03125,Southpaw,45.0,22.0
Sabina Mazo,9,4,0,13.0,0.6923076923076923,170.18,177.8,1.0447761194029852,Orthodox,43.0,80.0
Nohelin Hernandez,9,4,0,13.0,0.6923076923076923,177.8,180.34,1.0142857142857142,Orthodox,34.0,50.0
James Head,9,4,0,13.0,0.6923076923076923,185.42,185.42000000000002,1.0000000000000002,Orthodox,48.0,100.0
Cyril Asker,9,4,0,13.0,0.6923076923076923,182.88,187.96,1.027777777777778,Orthodox,39.0,62.0
Kevin Gray,9,4,0,13.0,0.6923076923076923,162.56,170.18,1.046875,Orthodox,62.0,0.0
Kevin Lee,18,8,0,26.0,0.6923076923076923,175.26,195.58,1.1159420289855073,Orthodox,42.0,43.0
Kazuki Tokudome,18,7,1,26.0,0.6923076923076923,180.34,185.42000000000002,1.028169014084507,Southpaw,41.0,38.0
Trey Ogden,18,7,0,26.0,0.6923076923076923,180.34,182.88,1.0140845070422535,Orthodox,50.0,32.0
Julia Avila,9,4,0,13.0,0.6923076923076923,170.18,172.72,1.0149253731343284,Orthodox,42.0,37.0
Kevin Natividad,9,4,0,13.0,0.6923076923076923,167.64,177.8,1.0606060606060608,Orthodox,34.0,50.0
Devin Powell,9,4,0,13.0,0.6923076923076923,182.88,185.42000000000002,1.013888888888889,Orthodox,41.0,0.0
Wellington Turman,18,8,0,26.0,0.6923076923076923,182.88,182.88,1.0,Orthodox,51.0,20.0
John Yannis,9,4,0,13.0,0.6923076923076923,170.18,177.8,1.0447761194029852,Southpaw,0.0,0.0
Daniel Frunza,9,4,0,13.0,0.6923076923076923,185.42,185.42000000000002,1.0000000000000002,Orthodox,38.0,0.0
Rafael Rebello,9,4,0,13.0,0.6923076923076923,165.1,170.18,1.0307692307692309,Orthodox,32.0,33.0
Cheick Kongo,27,10,2,39.0,0.6923076923076923,193.04,208.28,1.0789473684210527,Orthodox,56.0,56.0
Alexander Hernandez,18,8,0,26.0,0.6923076923076923,175.26,182.88,1.0434782608695652,Orthodox,40.0,36.0
Jin Soo Son,9,4,0,13.0,0.6923076923076923,167.64,175.26,1.0454545454545454,Orthodox,36.0,25.0
Steve Steinbeiss,9,4,0,13.0,0.6923076923076923,190.5,190.5,1.0,Orthodox,55.0,50.0
Andrew Craig,9,4,0,13.0,0.6923076923076923,185.42,193.04,1.0410958904109588,Orthodox,40.0,37.0
Antonio Braga Neto,9,3,0,13.0,0.6923076923076923,190.5,195.58,1.0266666666666668,Orthodox,33.0,37.0
Johny Hendricks,18,8,0,26.0,0.6923076923076923,175.26,175.26,1.0,Southpaw,45.0,46.0
Ren Yawei,9,4,0,13.0,0.6923076923076923,175.26,175.26,1.0,Orthodox,64.0,0.0
Todd Duffee,9,3,0,13.0,0.6923076923076923,190.5,198.12,1.04,Orthodox,37.0,25.0
Alan Belcher,18,8,0,26.0,0.6923076923076923,187.96,190.5,1.0135135135135134,Orthodox,41.0,26.0
Rashad Coulter,9,4,0,13.0,0.6923076923076923,180.34,193.04,1.0704225352112675,Orthodox,56.0,0.0
Leonardo Santos,18,7,1,26.0,0.6923076923076923,182.88,190.5,1.0416666666666667,Orthodox,46.0,25.0
Jan Blachowicz,29,11,2,42.0,0.6904761904761905,187.96,198.12,1.054054054054054,Orthodox,50.0,48.0
Wuziazibieke Jiahefu,29,12,1,42.0,0.6904761904761905,175.26,177.8,1.0144927536231885,Orthodox,50.0,50.0
Jeff Monson,60,26,1,87.0,0.6896551724137931,175.26,187.96,1.0724637681159421,Orthodox,30.0,12.0
Wulijiburen,20,9,0,29.0,0.6896551724137931,175.26,175.26,1.0,Orthodox,42.0,42.0
Jorge Rivera,20,9,0,29.0,0.6896551724137931,185.42,185.42000000000002,1.0000000000000002,Orthodox,48.0,50.0
Mitch Clarke,11,5,0,16.0,0.6875,177.8,185.42000000000002,1.042857142857143,Orthodox,34.0,15.0
Tuco Tokkos,11,5,0,16.0,0.6875,193.04,193.04,1.0,Orthodox,40.0,47.0
Charles Radtke,11,5,0,16.0,0.6875,175.26,182.88,1.0434782608695652,Orthodox,54.0,30.0
Peter Barrett,11,5,0,16.0,0.6875,177.8,185.42000000000002,1.042857142857143,Southpaw,61.0,22.0
Oskar Piechota,11,3,1,16.0,0.6875,182.88,193.04,1.0555555555555556,Southpaw,52.0,40.0
Olivier Aubin-Mercier,11,5,0,16.0,0.6875,175.26,177.8,1.0144927536231885,Southpaw,51.0,33.0
Matt Bessette,22,9,0,32.0,0.6875,177.8,177.8,1.0,Orthodox,41.0,28.0
Josh Thomson,22,9,0,32.0,0.6875,177.8,180.34,1.0142857142857142,Orthodox,47.0,39.0
Jason Gonzalez,11,5,0,16.0,0.6875,187.96,187.96,1.0,Southpaw,39.0,0.0
Ryan Couture,11,5,0,16.0,0.6875,177.8,185.42000000000002,1.042857142857143,Orthodox,45.0,29.0
Brandon Thatch,11,5,0,16.0,0.6875,187.96,187.96,1.0,Switch,42.0,66.0
William Knight,11,5,0,16.0,0.6875,177.8,185.42000000000002,1.042857142857143,Orthodox,56.0,40.0
Frank Camacho,22,10,0,32.0,0.6875,177.8,185.42000000000002,1.042857142857143,Orthodox,46.0,31.0
Alexander Morgan,11,5,0,16.0,0.6875,177.8,180.34,1.0142857142857142,Orthodox,44.0,0.0
Megan Anderson,11,5,0,16.0,0.6875,182.88,182.88,1.0,Orthodox,46.0,25.0
Tatsuya Saika,11,5,0,16.0,0.6875,182.88,185.42000000000002,1.013888888888889,Orthodox,44.0,0.0
Mike Ricci,11,5,0,16.0,0.6875,182.88,193.04,1.0555555555555556,Southpaw,32.0,100.0
Jamal Pogues,11,5,0,16.0,0.6875,190.5,195.58,1.0266666666666668,Orthodox,46.0,46.0
Josh Sampo,11,5,0,16.0,0.6875,162.56,162.56,1.0,Orthodox,36.0,33.0
Luana Carolina,11,5,0,16.0,0.6875,167.64,175.26,1.0454545454545454,Orthodox,51.0,37.0
AJ Cunningham,11,5,0,16.0,0.6875,177.8,180.34,1.0142857142857142,Orthodox,29.0,0.0
Joe Proctor,11,5,0,16.0,0.6875,177.8,182.88,1.0285714285714285,Orthodox,36.0,0.0
Marcus Aurelio,22,10,0,32.0,0.6875,177.8,187.96,1.0571428571428572,Orthodox,33.0,27.0
Toshiomi Kazama,11,5,0,16.0,0.6875,170.18,175.26,1.0298507462686566,Orthodox,53.0,16.0
Johnny Walker,22,9,0,32.0,0.6875,198.12,208.28,1.0512820512820513,Orthodox,55.0,60.0
Claudio Ribeiro,11,5,0,16.0,0.6875,185.42,195.58,1.0547945205479454,Orthodox,51.0,50.0
Mark De La Rosa,11,5,0,16.0,0.6875,167.64,165.1,0.9848484848484849,Orthodox,35.0,13.0
Josh Culibao,11,4,1,16.0,0.6875,177.8,185.42000000000002,1.042857142857143,Orthodox,44.0,0.0
Dustin Jacoby,22,9,1,32.0,0.6875,190.5,193.04,1.0133333333333332,Orthodox,48.0,25.0
Justin Scoggins,11,5,0,16.0,0.6875,170.18,167.64000000000001,0.9850746268656717,Southpaw,51.0,63.0
Michal Oleksiejczuk,22,9,0,32.0,0.6875,182.88,187.96,1.027777777777778,Southpaw,53.0,42.0
Luana Pinheiro,11,5,0,16.0,0.6875,157.48,157.48,1.0,Orthodox,39.0,37.0
Silvana Gomez Juarez,11,5,0,16.0,0.6875,160.02,165.1,1.0317460317460316,Orthodox,32.0,0.0
Chris Dempsey,11,5,0,16.0,0.6875,177.8,182.88,1.0285714285714285,Orthodox,32.0,23.0
Alexander Yakovlev,24,10,1,35.0,0.6857142857142857,190.5,187.96,0.9866666666666667,Southpaw,47.0,35.0
Constantinos Philippou,13,5,0,19.0,0.6842105263157895,180.34,185.42000000000002,1.028169014084507,Orthodox,35.0,42.0
Karen Darabedyan,13,6,0,19.0,0.6842105263157895,170.18,172.72,1.0149253731343284,Orthodox,51.0,75.0
Andreas Michailidis,13,6,0,19.0,0.6842105263157895,182.88,193.04,1.0555555555555556,Orthodox,51.0,27.0
Khalid Taha,13,5,0,19.0,0.6842105263157895,165.1,175.26,1.0615384615384615,Orthodox,32.0,0.0
Joe Solecki,13,6,0,19.0,0.6842105263157895,175.26,177.8,1.0144927536231885,Orthodox,53.0,48.0
Clay Harvison,13,6,0,19.0,0.6842105263157895,185.42,187.96,1.0136986301369864,Orthodox,48.0,100.0
HanSeul Kim,13,6,0,19.0,0.6842105263157895,185.42,185.42000000000002,1.0000000000000002,Southpaw,42.0,0.0
Jack Becker,13,6,0,19.0,0.6842105263157895,177.8,180.34,1.0142857142857142,Orthodox,39.0,50.0
Cristiano Marcello,13,6,0,19.0,0.6842105263157895,175.26,182.88,1.0434782608695652,Orthodox,33.0,11.0
Samuel Silva,13,5,1,19.0,0.6842105263157895,182.88,182.88,1.0,Orthodox,27.0,0.0
Nick Diaz,26,10,0,38.0,0.6842105263157895,185.42,193.04,1.0410958904109588,Southpaw,42.0,32.0
Bobby Moffett,13,5,0,19.0,0.6842105263157895,177.8,185.42000000000002,1.042857142857143,Orthodox,39.0,66.0
Dan Moret,13,6,0,19.0,0.6842105263157895,182.88,185.42000000000002,1.013888888888889,Southpaw,43.0,27.0
Andre Petroski,13,6,0,19.0,0.6842105263157895,182.88,185.42000000000002,1.013888888888889,Switch,49.0,51.0
Mike Easton,13,6,0,19.0,0.6842105263157895,167.64,177.8,1.0606060606060608,Southpaw,37.0,22.0
Koyomi Matsushima,13,6,0,19.0,0.6842105263157895,170.18,167.64000000000001,0.9850746268656717,Orthodox,47.0,52.0
Sara McMann,13,6,0,19.0,0.6842105263157895,167.64,167.64000000000001,1.0000000000000002,Orthodox,46.0,65.0
Nicholas Musoke,13,5,0,19.0,0.6842105263157895,182.88,190.5,1.0416666666666667,Orthodox,35.0,19.0
Alex White,13,6,0,19.0,0.6842105263157895,182.88,180.34,0.9861111111111112,Southpaw,42.0,28.0
Victor Martinez,13,6,0,19.0,0.6842105263157895,172.72,177.8,1.0294117647058825,Orthodox,51.0,33.0
Curt Warburton,13,6,0,19.0,0.6842105263157895,182.88,185.42000000000002,1.013888888888889,Orthodox,42.0,50.0
Gilbert Yvel,39,16,1,57.0,0.6842105263157895,187.96,195.58,1.0405405405405406,Orthodox,47.0,0.0
Ramiz Brahimaj,13,6,0,19.0,0.6842105263157895,177.8,182.88,1.0285714285714285,Orthodox,48.0,34.0
Wu Yanan,13,6,0,19.0,0.6842105263157895,172.72,167.64000000000001,0.9705882352941178,Orthodox,41.0,30.0
Julianna Pena,13,6,0,19.0,0.6842105263157895,167.64,175.26,1.0454545454545454,Orthodox,44.0,54.0
Dusko Todorovic,13,6,0,19.0,0.6842105263157895,185.42,187.96,1.0136986301369864,Orthodox,57.0,21.0
Godofredo Pepey,13,6,0,19.0,0.6842105263157895,170.18,185.42000000000002,1.0895522388059702,Orthodox,38.0,7.0
Garreth McLellan,13,6,0,19.0,0.6842105263157895,185.42,182.88,0.9863013698630138,Southpaw,54.0,22.0
Ian McCall,13,5,1,19.0,0.6842105263157895,165.1,162.56,0.9846153846153847,Orthodox,39.0,30.0
Gianni Vazquez,13,5,1,19.0,0.6842105263157895,170.18,180.34,1.0597014925373134,Orthodox,22.0,0.0
Leandro Issa,13,6,0,19.0,0.6842105263157895,170.18,175.26,1.0298507462686566,Orthodox,37.0,22.0
Johnny Eduardo,28,13,0,41.0,0.6829268292682927,170.18,180.34,1.0597014925373134,Orthodox,39.0,20.0
Shannon Gugerty,15,7,0,22.0,0.6818181818181818,177.8,180.34,1.0142857142857142,Orthodox,39.0,27.0
Cub Swanson,30,14,0,44.0,0.6818181818181818,172.72,177.8,1.0294117647058825,Orthodox,51.0,50.0
Kaiwen,15,7,0,22.0,0.6818181818181818,172.72,180.34,1.0441176470588236,Switch,42.0,26.0
Nikolas Motta,15,6,0,22.0,0.6818181818181818,175.26,177.8,1.0144927536231885,Orthodox,38.0,0.0
Bojan Velickovic,15,6,1,22.0,0.6818181818181818,182.88,193.04,1.0555555555555556,Southpaw,34.0,25.0
Mike Guymon,15,6,1,22.0,0.6818181818181818,182.88,187.96,1.027777777777778,Orthodox,65.0,37.0
Elvis Mutapcic,15,6,1,22.0,0.6818181818181818,182.88,182.88,1.0,Orthodox,40.0,0.0
Nathan Coy,15,7,0,22.0,0.6818181818181818,177.8,175.26,0.9857142857142857,Southpaw,52.0,47.0
Nordine Taleb,15,7,0,22.0,0.6818181818181818,185.42,187.96,1.0136986301369864,Orthodox,51.0,76.0
Da Woon Jung,15,6,1,22.0,0.6818181818181818,193.04,198.12,1.0263157894736843,Orthodox,40.0,47.0
Daniel Roberts,15,7,0,22.0,0.6818181818181818,177.8,187.96,1.0571428571428572,Southpaw,20.0,44.0
Dan Henderson,32,15,0,47.0,0.6808510638297872,180.34,187.96,1.0422535211267605,Orthodox,47.0,52.0
Terrance McKinney,17,8,0,25.0,0.68,177.8,185.42000000000002,1.042857142857143,Switch,56.0,40.0
Ricardo Ramos,17,8,0,25.0,0.68,175.26,182.88,1.0434782608695652,Orthodox,36.0,57.0
Davey Grant,17,8,0,25.0,0.68,172.72,175.26,1.0147058823529411,Orthodox,44.0,40.0
Rafaello Oliveira,17,8,0,25.0,0.68,172.72,180.34,1.0441176470588236,Orthodox,33.0,36.0
Marina Rodriguez,17,6,2,25.0,0.68,167.64,165.1,0.9848484848484849,Orthodox,46.0,50.0
Gabriel Miranda,17,8,0,25.0,0.68,180.34,180.34,1.0,Orthodox,43.0,38.0
Chan Sung Jung,17,8,0,25.0,0.68,170.18,182.88,1.0746268656716418,Orthodox,41.0,44.0
George Sullivan,17,7,0,25.0,0.68,182.88,185.42000000000002,1.013888888888889,Orthodox,39.0,20.0
Chico Camus,17,7,0,25.0,0.68,167.64,167.64000000000001,1.0000000000000002,Orthodox,41.0,40.0
Peter Sobotta,17,7,1,25.0,0.68,182.88,190.5,1.0416666666666667,Southpaw,40.0,32.0
Joanne Wood,17,8,0,25.0,0.68,167.64,165.1,0.9848484848484849,Orthodox,51.0,55.0
Chris Cariaso,17,8,0,25.0,0.68,160.02,162.56,1.0158730158730158,Southpaw,43.0,39.0
Seo Hee Ham,17,8,0,25.0,0.68,157.48,157.48,1.0,Southpaw,39.0,0.0
Luiz Cane,17,7,0,25.0,0.68,187.96,195.58,1.0405405405405406,Southpaw,41.0,28.0
Josh Neer,36,16,1,53.0,0.6792452830188679,180.34,182.88,1.0140845070422535,Orthodox,46.0,34.0
Bart Palaszewski,36,17,0,53.0,0.6792452830188679,175.26,177.8,1.0144927536231885,Orthodox,32.0,31.0
Thiago Moises,19,9,0,28.0,0.6785714285714286,175.26,177.8,1.0144927536231885,Orthodox,42.0,35.0
Tonya Evinger,19,8,0,28.0,0.6785714285714286,170.18,177.8,1.0447761194029852,Orthodox,42.0,30.0
Li Jingliang,19,9,0,28.0,0.6785714285714286,182.88,180.34,0.9861111111111112,Orthodox,42.0,41.0
Rashad Evans,19,8,1,28.0,0.6785714285714286,182.88,190.5,1.0416666666666667,Orthodox,37.0,44.0
Rick Story,19,9,0,28.0,0.6785714285714286,175.26,180.34,1.028985507246377,Southpaw,41.0,48.0
Jason Witt,19,9,0,28.0,0.6785714285714286,177.8,177.8,1.0,Orthodox,44.0,48.0
Rafael Natal,21,9,1,31.0,0.6774193548387096,182.88,195.58,1.0694444444444446,Orthodox,47.0,34.0
Patrick Cote,23,11,0,34.0,0.6764705882352942,180.34,190.5,1.056338028169014,Orthodox,48.0,20.0
Ryan Spann,23,11,0,34.0,0.6764705882352942,195.58,200.66,1.025974025974026,Orthodox,39.0,34.0
Fabio Maldonado,23,11,0,34.0,0.6764705882352942,185.42,190.5,1.0273972602739727,Orthodox,58.0,57.0
Marlon Moraes,23,10,1,34.0,0.6764705882352942,167.64,170.18,1.0151515151515154,Orthodox,40.0,41.0
Roger Huerta,23,9,1,34.0,0.6764705882352942,175.26,177.8,1.0144927536231885,Orthodox,36.0,46.0
Terry Martin,23,11,0,34.0,0.6764705882352942,172.72,180.34,1.0441176470588236,Orthodox,43.0,42.0
David Loiseau,23,11,0,34.0,0.6764705882352942,182.88,193.04,1.0555555555555556,Orthodox,44.0,42.0
Ivan Menjivar,25,12,0,37.0,0.6756756756756757,167.64,162.56,0.9696969696969698,Orthodox,37.0,28.0
Francis Carmont,25,12,0,37.0,0.6756756756756757,190.5,198.12,1.04,Orthodox,42.0,36.0
Jorge Santiago,25,12,0,37.0,0.6756756756756757,185.42,190.5,1.0273972602739727,Orthodox,35.0,30.0
Derrick Lewis,29,13,0,43.0,0.6744186046511628,190.5,200.66,1.0533333333333332,Orthodox,49.0,26.0
Jesse Taylor,31,15,0,46.0,0.6739130434782609,182.88,185.42000000000002,1.013888888888889,Orthodox,65.0,50.0
Neil Magny,31,15,0,46.0,0.6739130434782609,190.5,203.2,1.0666666666666667,Orthodox,46.0,39.0
Jake Ellenberger,31,15,0,46.0,0.6739130434782609,175.26,180.34,1.028985507246377,Orthodox,39.0,47.0
Joe Stevenson,33,16,0,49.0,0.673469387755102,170.18,177.8,1.0447761194029852,Orthodox,44.0,44.0
Paul Buentello,35,17,0,52.0,0.6730769230769231,187.96,195.58,1.0405405405405406,Orthodox,45.0,33.0
Jorge Masvidal,35,17,0,52.0,0.6730769230769231,180.34,187.96,1.0422535211267605,Orthodox,47.0,59.0
Mark Eddiva,6,3,0,9.0,0.6666666666666666,172.72,172.72,1.0,Orthodox,45.0,22.0
Jordan Griffin,18,9,0,27.0,0.6666666666666666,177.8,185.42000000000002,1.042857142857143,Southpaw,46.0,35.0
Nick Klein,6,3,0,9.0,0.6666666666666666,185.42,195.58,1.0547945205479454,Orthodox,56.0,35.0
Anthony Birchak,16,8,0,24.0,0.6666666666666666,172.72,175.26,1.0147058823529411,Orthodox,36.0,14.0
Ren Ozaki,6,1,2,9.0,0.6666666666666666,170.18,172.72,1.0149253731343284,Orthodox,35.0,0.0
Nik Lentz,30,12,2,45.0,0.6666666666666666,172.72,172.72,1.0,Orthodox,47.0,32.0
Sedriques Dumas,10,4,0,15.0,0.6666666666666666,187.96,200.66,1.0675675675675675,Orthodox,44.0,31.0
Christian Ocon,2,1,0,3.0,0.6666666666666666,172.72,175.26,1.0147058823529411,Orthodox,53.0,0.0
Fernie Garcia,10,5,0,15.0,0.6666666666666666,170.18,170.18,1.0,Orthodox,34.0,50.0
Alton Cunningham,4,2,0,6.0,0.6666666666666666,187.96,195.58,1.0405405405405406,Orthodox,75.0,10.0
Jinnosuke Kashimura,4,2,0,6.0,0.6666666666666666,170.18,180.34,1.0597014925373134,Southpaw,50.0,100.0
George Sotiropoulos,14,7,0,21.0,0.6666666666666666,177.8,180.34,1.0142857142857142,Orthodox,27.0,31.0
Rama Supandhi,8,4,0,12.0,0.6666666666666666,165.1,167.64000000000001,1.0153846153846156,Southpaw,42.0,11.0
Yorgan De Castro,6,3,0,9.0,0.6666666666666666,182.88,187.96,1.027777777777778,Orthodox,43.0,0.0
Tyson Pedro,10,5,0,15.0,0.6666666666666666,190.5,200.66,1.0533333333333332,Orthodox,59.0,30.0
Krzysztof Soszynski,26,12,1,39.0,0.6666666666666666,185.42,195.58,1.0547945205479454,Open Stance,39.0,25.0
Jarno Errens,14,6,1,21.0,0.6666666666666666,180.34,185.42000000000002,1.028169014084507,Orthodox,44.0,0.0
Yuri Villefort,10,5,0,15.0,0.6666666666666666,182.88,185.42000000000002,1.013888888888889,Orthodox,43.0,35.0
Valesca Machado,8,3,0,12.0,0.6666666666666666,162.56,160.02,0.984375,Orthodox,32.0,0.0
Ben Nguyen,16,8,0,24.0,0.6666666666666666,165.1,165.1,1.0,Switch,40.0,33.0
Chad George,16,8,0,24.0,0.6666666666666666,167.64,172.72,1.0303030303030303,Southpaw,50.0,46.0
Ray Rodriguez,16,8,0,24.0,0.6666666666666666,170.18,177.8,1.0447761194029852,Orthodox,27.0,50.0
Chris Weidman,16,8,0,24.0,0.6666666666666666,187.96,198.12,1.054054054054054,Orthodox,45.0,42.0
Eric McConico,10,4,1,15.0,0.6666666666666666,182.88,195.58,1.0694444444444446,Southpaw,43.0,0.0
Caio Bittencourt,14,7,0,21.0,0.6666666666666666,182.88,190.5,1.0416666666666667,Orthodox,16.0,0.0
Kali Robbins,6,3,0,9.0,0.6666666666666666,160.02,160.02,1.0,Orthodox,46.0,33.0
JJ Aldrich,14,7,0,21.0,0.6666666666666666,165.1,170.18,1.0307692307692309,Southpaw,47.0,26.0
Eric Shelton,12,6,0,18.0,0.6666666666666666,167.64,172.72,1.0303030303030303,Orthodox,42.0,51.0
Thiago Santos,22,11,0,33.0,0.6666666666666666,187.96,193.04,1.027027027027027,Orthodox,48.0,33.0
Niklas Stolze,12,6,0,18.0,0.6666666666666666,185.42,187.96,1.0136986301369864,Switch,48.0,100.0
Bill Algeo,18,9,0,27.0,0.6666666666666666,182.88,185.42000000000002,1.013888888888889,Switch,51.0,50.0
Jason Lambert,26,13,0,39.0,0.6666666666666666,190.5,190.5,1.0,Orthodox,58.0,36.0
Kailan Hill,4,1,0,6.0,0.6666666666666666,185.42,195.58,1.0547945205479454,Southpaw,53.0,42.0
Ricky Glenn,22,9,2,33.0,0.6666666666666666,182.88,177.8,0.9722222222222223,Southpaw,42.0,13.0
Brian Stann,12,6,0,18.0,0.6666666666666666,185.42,187.96,1.0136986301369864,Orthodox,42.0,12.0
Tiffany Masters,2,1,0,3.0,0.6666666666666666,160.02,165.1,1.0317460317460316,Orthodox,62.0,60.0
Gillian Robertson,16,8,0,24.0,0.6666666666666666,165.1,160.02,0.9692307692307693,Orthodox,48.0,40.0
Alen Amedovski,8,4,0,12.0,0.6666666666666666,177.8,187.96,1.0571428571428572,Orthodox,30.0,0.0
Jesse Murray,8,4,0,12.0,0.6666666666666666,190.5,198.12,1.04,Orthodox,28.0,0.0
Tyson Griffin,16,8,0,24.0,0.6666666666666666,167.64,172.72,1.0303030303030303,Orthodox,41.0,46.0
Bobby Nash,8,4,0,12.0,0.6666666666666666,182.88,187.96,1.027777777777778,Orthodox,37.0,33.0
Rich Attonito,10,5,0,15.0,0.6666666666666666,177.8,182.88,1.0285714285714285,Orthodox,47.0,37.0
Kennedy Nzechukwu,14,6,1,21.0,0.6666666666666666,195.58,210.82,1.0779220779220777,Southpaw,46.0,45.0
Chris Cope,8,4,0,12.0,0.6666666666666666,182.88,182.88,1.0,Orthodox,26.0,0.0
Nikolay Veretennikov,14,7,0,21.0,0.6666666666666666,185.42,187.96,1.0136986301369864,Orthodox,56.0,16.0
Ruel Panales,6,2,0,9.0,0.6666666666666666,165.1,170.18,1.0307692307692309,Southpaw,51.0,20.0
Jacob Kilburn,8,4,0,12.0,0.6666666666666666,175.26,182.88,1.0434782608695652,Orthodox,33.0,5.0
Sergio Moraes,14,6,1,21.0,0.6666666666666666,182.88,182.88,1.0,Orthodox,42.0,38.0
Kamuela Kirk,12,6,0,18.0,0.6666666666666666,177.8,190.5,1.0714285714285714,Switch,50.0,26.0
Michel Pereira,32,14,0,48.0,0.6666666666666666,185.42,185.42000000000002,1.0000000000000002,Orthodox,51.0,56.0
Cody Garbrandt,14,7,0,21.0,0.6666666666666666,172.72,165.1,0.9558823529411764,Orthodox,39.0,27.0
Paulo Thiago,18,9,0,27.0,0.6666666666666666,180.34,187.96,1.0422535211267605,Orthodox,39.0,31.0
Luis Saldana,16,7,1,24.0,0.6666666666666666,180.34,185.42000000000002,1.028169014084507,Orthodox,50.0,17.0
WonBin Ki,18,9,0,27.0,0.6666666666666666,180.34,185.42000000000002,1.028169014084507,Orthodox,50.0,20.0
Nicolle Caliari,8,4,0,12.0,0.6666666666666666,160.02,157.48,0.984126984126984,Orthodox,38.0,24.0
Mario Miranda,14,7,0,21.0,0.6666666666666666,190.5,187.96,0.9866666666666667,Orthodox,54.0,60.0
Bartosz Szewczyk,8,3,1,12.0,0.6666666666666666,193.04,185.42000000000002,0.9605263157894738,Orthodox,33.0,0.0
Marcos Rogerio de Lima,22,10,1,33.0,0.6666666666666666,185.42,190.5,1.0273972602739727,Orthodox,57.0,45.0
David Bielkheden,24,12,0,36.0,0.6666666666666666,177.8,180.34,1.0142857142857142,Orthodox,57.0,63.0
Mike Rio,10,5,0,15.0,0.6666666666666666,177.8,177.8,1.0,Orthodox,39.0,27.0
Karo Parisyan,24,11,0,36.0,0.6666666666666666,177.8,182.88,1.0285714285714285,Orthodox,41.0,59.0
Marcelo Golm,6,3,0,9.0,0.6666666666666666,190.5,190.5,1.0,Orthodox,58.0,50.0
Josh Wick,12,6,0,18.0,0.6666666666666666,175.26,175.26,1.0,Switch,60.0,0.0
Aalon Cruz,8,4,0,12.0,0.6666666666666666,182.88,198.12,1.0833333333333335,Switch,39.0,0.0
Aoriqileng,26,12,0,39.0,0.6666666666666666,170.18,175.26,1.0298507462686566,Orthodox,49.0,46.0
Allen Crowder,10,4,0,15.0,0.6666666666666666,190.5,193.04,1.0133333333333332,Orthodox,51.0,33.0
Vinicius Salvador,14,7,0,21.0,0.6666666666666666,170.18,177.8,1.0447761194029852,Southpaw,43.0,11.0
Te Edwards,6,3,0,9.0,0.6666666666666666,172.72,182.88,1.0588235294117647,Orthodox,41.0,100.0
Cory McKenna,8,4,0,12.0,0.6666666666666666,160.02,147.32,0.9206349206349206,Orthodox,38.0,47.0
Juancamilo Ronderos,4,2,0,6.0,0.6666666666666666,160.02,162.56,1.0158730158730158,Southpaw,30.0,33.0
Joseph Holmes,8,4,0,12.0,0.6666666666666666,193.04,203.2,1.0526315789473684,Orthodox,53.0,40.0
Matthieu Duclos,6,3,0,9.0,0.6666666666666666,190.5,195.58,1.0266666666666668,Orthodox,37.0,0.0
